Wall time,Step,Value
1552689930.0447638,30,0.0830761194229126
1552690239.8259254,35,0.08452528715133667
1552691479.0334804,55,0.0872160792350769
1552691787.6438653,60,0.08529406785964966
1552692405.6091483,70,0.08507049083709717
1552692712.2270072,75,0.08388763666152954
1552693024.659407,80,0.08428657054901123
1552693641.5013824,90,0.08531421422958374
1552693950.923755,95,0.08563095331192017
1552694258.987415,100,0.08395332098007202
1552694570.914013,105,0.08714127540588379
1552695803.3056788,125,0.0867232084274292
1552698574.2851121,170,0.08592778444290161
1552698881.8692837,175,0.08570331335067749
1552699498.583006,185,0.08517986536026001
1552700424.3056395,200,0.08538830280303955
1552700733.821715,205,0.08589839935302734
1552701352.9731207,215,0.0863524079322815
1552701972.869542,225,0.0855664610862732
1552702281.2705693,230,0.08500993251800537
1552702897.7989252,240,0.08583396673202515
1552703512.4066174,250,0.08704352378845215
1552703818.3265767,255,0.08683645725250244
1552704740.877758,270,0.08637243509292603
1552705048.4887426,275,0.08569836616516113
1552705355.6153305,280,0.08570796251296997
1552705663.7240388,285,0.08614486455917358
1552705970.457151,290,0.08660399913787842
1552706893.9799526,305,0.08588272333145142
1552707201.6606402,310,0.08526194095611572
1552707816.3830593,320,0.08639872074127197
1552708425.130884,330,0.08784723281860352
1552708729.6002564,335,0.08636516332626343
1552709034.4712875,340,0.08796501159667969
1552709339.7258852,345,0.08744168281555176
1552710250.500378,360,0.0879167914390564
1552710554.2870183,365,0.0864800214767456
1552710857.9140964,370,0.08698958158493042
1552711163.6684198,375,0.08752638101577759
1552711774.5211549,385,0.08757162094116211
1552712684.71719,400,0.08733808994293213
1552714203.3762634,425,0.08752661943435669
1552714507.7674801,430,0.08718729019165039
1552714813.509292,435,0.08638429641723633
1552715116.9618273,440,0.088351309299469
1552715422.1105316,445,0.08730071783065796
1552715726.880641,450,0.08818060159683228
1552717247.3292294,475,0.08785617351531982
1552719708.8531222,515,0.08819717168807983
1552720626.2258606,530,0.0890880823135376
1552720932.1959028,535,0.08789408206939697
