Wall time,Step,Value
1551943685.5601056,0,8.59033489227295
1551944060.010082,5,5.506411075592041
1551944437.2378418,10,4.367746829986572
1551944816.9547923,15,3.9515562057495117
1551945193.440894,20,3.714672327041626
1551945569.3516295,25,3.5331616401672363
1551945945.0334685,30,3.353386163711548
1551946329.2622972,35,3.1980111598968506
1551946709.5051873,40,3.1073431968688965
1551947089.0149744,45,2.987619638442993
1551947468.1056037,50,2.897693157196045
1551947845.4723396,55,2.84916615486145
1551948221.62624,60,2.8039205074310303
1551948598.3006518,65,2.779993772506714
1551948975.108417,70,2.7173383235931396
1551949351.1293645,75,2.7075421810150146
1551949728.17756,80,2.8103504180908203
1551950106.1031132,85,2.738866090774536
1551950482.0548835,90,2.63826847076416
1551950859.0444992,95,2.59826397895813
1551951237.2522266,100,2.593165159225464
1551951614.562085,105,2.565105438232422
1551951991.2118473,110,2.4961225986480713
1551952374.539989,115,2.447143077850342
1551952752.7857542,120,2.3925070762634277
1551953137.2038913,125,2.3523285388946533
1551953516.7846158,130,2.320241689682007
1551953897.2087328,135,2.2786459922790527
1551954276.1295056,140,2.2558507919311523
1551954654.2872183,145,2.227050542831421
1551955038.2279992,150,2.214325428009033
1551955421.1631608,155,2.18319034576416
1551955798.4587405,160,2.2137558460235596
1551956180.6943793,165,2.2181482315063477
1551956560.3843088,170,2.138359308242798
1551956938.510173,175,2.1281559467315674
1551957318.0976799,180,2.1224002838134766
1551957695.076518,185,2.1429638862609863
1551958072.7706115,190,2.0965943336486816
1551958449.543402,195,2.0743846893310547
1551958827.2654946,200,2.0816667079925537
1551959206.1410909,205,2.1043710708618164
1551959586.8929067,210,2.059645891189575
1551959971.0256176,215,2.046968460083008
1551960350.1260452,220,2.0385730266571045
1551960731.6812603,225,2.0407209396362305
1551961113.6162467,230,2.024928569793701
1551961493.2888424,235,2.0183756351470947
1551961871.4593024,240,2.0112128257751465
1551962248.6720245,245,2.0109972953796387
1551962625.70863,250,2.017406463623047
1551963002.27537,255,2.000826835632324
1551963384.6846032,260,2.0154991149902344
1551963766.774737,265,1.996160626411438
1551964143.3865514,270,1.97056245803833
1551964520.3191936,275,1.9758228063583374
1551964897.7493548,280,1.976415991783142
1551965278.5793939,285,1.97432279586792
1551965657.0747094,290,1.9533605575561523
1551966038.0868263,295,1.9629629850387573
1551966416.4190211,300,1.956234097480774
1551966795.8549514,305,1.942222237586975
1551967172.8188233,310,1.9483484029769897
1551967550.434115,315,1.9382007122039795
1551967929.3205614,320,1.9300357103347778
1551968306.5654924,325,1.9313713312149048
1551968681.9787517,330,1.9181640148162842
1551969059.86962,335,2.0175578594207764
1551969436.8617876,340,1.949162244796753
1551969814.257187,345,1.9235217571258545
1551970193.0297337,350,1.9244905710220337
1551970571.2210379,355,1.9179809093475342
