Wall time,Step,Value
1551943685.5609138,0,0.08196008205413818
1551944060.0109627,5,0.010534286499023438
1551944437.238657,10,0.015535593032836914
1551944816.955614,15,0.019458651542663574
1551945193.4417317,20,0.02111351490020752
1551945569.3528078,25,0.023333072662353516
1551945945.0342956,30,0.036019206047058105
1551946329.262954,35,0.06191813945770264
1551946709.5063937,40,0.0745992660522461
1551947089.0157108,45,0.08401703834533691
1551947468.1063843,50,0.09241831302642822
1551947845.4731345,55,0.09923303127288818
1551948221.6270564,60,0.10518217086791992
1551948598.301572,65,0.11037111282348633
1551948975.1091425,70,0.11570441722869873
1551949351.1303694,75,0.11752986907958984
1551949728.178632,80,0.11924660205841064
1551950106.1039376,85,0.12354671955108643
1551950482.0560186,90,0.12615203857421875
1551950859.0451765,95,0.12829768657684326
1551951237.2531323,100,0.1315457820892334
1551951614.5630617,105,0.13180840015411377
1551951991.2125754,110,0.13354957103729248
1551952374.541268,115,0.13600683212280273
1551952752.7865376,120,0.1374959945678711
1551953137.2049253,125,0.13871634006500244
1551953516.7854192,130,0.14140617847442627
1551953897.2097476,135,0.1426466703414917
1551954276.1303387,140,0.1439443826675415
1551954654.2882318,145,0.14500701427459717
1551955038.2288148,150,0.14520597457885742
1551955421.1641896,155,0.1463944911956787
1551955798.4594512,160,0.14873814582824707
1551956180.6951747,165,0.15030789375305176
1551956560.385103,170,0.1512904167175293
1551956938.511068,175,0.15054941177368164
1551957318.0983784,180,0.15340542793273926
1551957695.0773928,185,0.15398311614990234
1551958072.771426,190,0.15429365634918213
1551958449.5441794,195,0.15537679195404053
1551958827.266195,200,0.15714263916015625
1551959206.1418982,205,0.15805602073669434
1551959586.893599,210,0.15748870372772217
1551959971.0264626,215,0.15923285484313965
1551960350.1270525,220,0.16055428981781006
1551960731.6820488,225,0.16029036045074463
1551961113.6173751,230,0.16254150867462158
1551961493.2899585,235,0.16257894039154053
1551961871.4602735,240,0.16360414028167725
1551962248.6729124,245,0.16440260410308838
1551962625.7094223,250,0.16488337516784668
1551963002.2763371,255,0.16583585739135742
1551963384.6853397,260,0.16629767417907715
1551963766.7755172,265,0.16855132579803467
1551964143.387309,270,0.1676318645477295
1551964520.3201067,275,0.16818082332611084
1551964897.7501762,280,0.1682448387145996
1551965278.580252,285,0.1698296070098877
1551965657.0754116,290,0.16930198669433594
1551966038.0877903,295,0.17093384265899658
1551966416.4200673,300,0.1697613000869751
1551966795.855646,305,0.171486496925354
1551967172.8197844,310,0.17215144634246826
1551967550.4349163,315,0.1723572015762329
1551967929.3212755,320,0.1735299825668335
1551968306.5663419,325,0.17391884326934814
1551968681.97962,330,0.17548465728759766
1551969059.8704796,335,0.17442762851715088
1551969436.8628333,340,0.17451751232147217
1551969814.25801,345,0.1755225658416748
1551970193.0306814,350,0.1753784418106079
1551970571.2217534,355,0.1760324239730835
1551970955.648871,360,0.1752101182937622
1551971334.9458346,365,0.1775670051574707
1551971712.947224,370,0.17737209796905518
1551972092.8401089,375,0.17780029773712158
1551972472.4271872,380,0.17740261554718018
1551972850.0578456,385,0.17788362503051758
1551973225.9096813,390,0.17929375171661377
1551973606.9296587,395,0.17848670482635498
1551973986.342353,400,0.17934322357177734
1551974364.5945249,405,0.17938661575317383
1551974742.1198728,410,0.17931509017944336
1551975121.8338294,415,0.18097388744354248
1551975498.8524063,420,0.1803569793701172
1551975880.4994557,425,0.1807394027709961
1551976262.2366326,430,0.18132901191711426
1551976644.2124817,435,0.18084204196929932
1551977025.79302,440,0.1812523603439331
1551977412.5081081,445,0.1811835765838623
1551977798.6241784,450,0.18174588680267334
1551978182.152993,455,0.18298089504241943
1551978557.903746,460,0.18259453773498535
1551978938.2052267,465,0.1833949089050293
1551979314.9228954,470,0.18316650390625
1551979691.016389,475,0.1829460859298706
1551980072.3813732,480,0.18308591842651367
1551980455.3657014,485,0.18407070636749268
1551980837.1147654,490,0.18416297435760498
1551981213.8933647,495,0.18425476551055908
1551981593.3145125,500,0.18460321426391602
1551981974.745849,505,0.1852118968963623
1551982358.3217864,510,0.18480956554412842
1551982738.7995155,515,0.18566179275512695
1551983120.5318666,520,0.18511676788330078
1551983497.5456688,525,0.18481624126434326
1551983875.2290287,530,0.18616032600402832
1551984254.4022846,535,0.18623411655426025
1551984630.4413602,540,0.1851290464401245
1551985009.4556167,545,0.1870129108428955
1551985387.1498544,550,0.18663442134857178
1551985770.670587,555,0.18735182285308838
1551986146.5321503,560,0.1868683099746704
1551986526.5995338,565,0.18735170364379883
1551986905.7974162,570,0.18760311603546143
1551987289.9075396,575,0.18813717365264893
1551987670.7673998,580,0.18837618827819824
1551988049.7538278,585,0.18825852870941162
1551988427.553822,590,0.1886535882949829
1551988805.8695772,595,0.18785691261291504
1551989182.7252247,600,0.18858790397644043
1551989559.5632463,605,0.18873322010040283
1551989939.3061419,610,0.18935632705688477
1551990316.5646067,615,0.18879973888397217
1551990699.8926215,620,0.19003701210021973
1551991078.175605,625,0.18895721435546875
1551991455.944218,630,0.19034349918365479
1551991834.321599,635,0.1896272897720337
1551992210.682031,640,0.18923354148864746
1551992587.859661,645,0.19033598899841309
1551992964.8799667,650,0.18975794315338135
1551993342.7243404,655,0.1900554895401001
1551993719.1266704,660,0.19078421592712402
1551994100.687739,665,0.18968605995178223
1551994479.864721,670,0.19026219844818115
1551994864.0728695,675,0.19029808044433594
1551995250.9231658,680,0.19104981422424316
