Wall time,Step,Value
1552191444.2885475,79,2.510985851287842
1552193790.3867474,80,2.500999689102173
1552196138.0128796,81,2.5031073093414307
1552198488.25432,82,2.5035927295684814
1552200836.8911111,83,2.497899293899536
1552203186.1907384,84,2.497959613800049
1552205538.791766,85,2.492858648300171
1552207894.1256986,86,2.498159885406494
1552210242.908686,87,2.490157127380371
1552212596.508754,88,2.4913737773895264
1552214947.6242347,89,2.4823734760284424
1552217302.2682683,90,2.48695969581604
1552219655.6682513,91,2.4904520511627197
1552222003.71569,92,2.484955310821533
1552224343.854912,93,2.491729497909546
1552226673.4666705,94,2.4741580486297607
1552228996.993221,95,2.4762771129608154
1552231335.70457,96,2.4718196392059326
1552233662.8203032,97,2.472923755645752
1552235964.9355474,98,2.4742722511291504
1552238261.6328921,99,2.473128318786621
1552240573.3069577,100,2.4678914546966553
1552242908.3580651,101,2.47259521484375
1552245261.758666,102,2.4706194400787354
1552247611.4246252,103,2.463941812515259
1552249953.9463053,104,2.464597463607788
1552252301.9535584,105,2.4622421264648438
1552254648.7550561,106,2.4604878425598145
1552256975.8261855,107,2.460747480392456
1552259288.9316373,108,2.4575023651123047
1552261607.2152984,109,2.4609270095825195
1552263941.6806004,110,2.4551336765289307
1552266290.230585,111,2.4555652141571045
1552268639.1455722,112,2.4538443088531494
1552270991.3987906,113,2.450312376022339
1552273340.437577,114,2.45363712310791
1552275683.4168322,115,2.4475317001342773
1552278027.9851768,116,2.4484121799468994
1552280380.265362,117,2.4483747482299805
1552282734.453011,118,2.444112777709961
1552285089.9145434,119,2.4470133781433105
1552287445.2828546,120,2.450892210006714
1552289809.3299088,121,2.4454030990600586
1552292167.1746778,122,2.4416964054107666
1552294516.7577744,123,2.436516523361206
1552296862.3638809,124,2.4407615661621094
1552299207.8961284,125,2.4391109943389893
1552301559.772604,126,2.4380733966827393
1552303915.1181872,127,2.433133363723755
1552306272.0077507,128,2.429811477661133
1552308627.4391327,129,2.4339089393615723
1552310975.4520745,130,2.4351015090942383
1552313306.928955,131,2.424666404724121
1552315618.7749894,132,2.427896022796631
1552317929.761456,133,2.426448345184326
1552320261.9366775,134,2.424274444580078
1552322602.9636214,135,2.422111749649048
1552324947.419836,136,2.428147554397583
1552327294.6798592,137,2.4195332527160645
