Wall time,Step,Value
1551943545.565136,0,0.12414407730102539
1551945247.9383059,1,0.48191654682159424
1551946951.047699,2,0.5530273914337158
1551948655.4071898,3,0.581208348274231
1551950359.1066651,4,0.5969533920288086
1551952063.664625,5,0.6057460308074951
1551953769.632584,6,0.6135634183883667
1551955478.2439294,7,0.6179003715515137
1551957185.3233075,8,0.6238120794296265
1551958890.089868,9,0.6264581680297852
1551960595.151218,10,0.6331629753112793
1551962301.704816,11,0.635235071182251
1551964014.0992525,12,0.6439703702926636
1551965720.82226,13,0.6479837894439697
1551967425.1035888,14,0.6516413688659668
1551969130.9406593,15,0.6514185667037964
1551970839.265833,16,0.6557116508483887
1551972546.7627764,17,0.6565390825271606
1551974253.0390058,18,0.6637382507324219
1551975962.2033563,19,0.6659625768661499
1551977670.9010575,20,0.6680567264556885
1551979379.4093735,21,0.6774863004684448
1551981088.326834,22,0.6749904155731201
1551982797.4574113,23,0.6812291145324707
1551984505.6043563,24,0.680732250213623
1551986211.2088811,25,0.6879593133926392
1551987920.7918754,26,0.6879355907440186
1551989629.738008,27,0.6913577318191528
1551991339.852527,28,0.6925959587097168
1551993049.213907,29,0.6936801671981812
1551994757.8515162,30,0.6957179307937622
1551996465.2495537,31,0.6970411539077759
1551998173.0646312,32,0.6973333358764648
1551999879.9461,33,0.6975762844085693
1552001589.4645112,34,0.7012369632720947
1552003297.8279183,35,0.7006222009658813
1552005006.5058954,36,0.6982964277267456
1552006712.746383,37,0.7032167911529541
1552008424.2598834,38,0.7034832239151001
1552010131.1063771,39,0.7024416923522949
1552011840.7484949,40,0.7049075365066528
1552013551.12327,41,0.7015265226364136
1552015262.569379,42,0.7013572454452515
1552016971.0387874,43,0.7026618719100952
1552018680.8462234,44,0.7056061029434204
1552020388.6979322,45,0.7031508684158325
1552022098.469523,46,0.7045223712921143
1552023805.580923,47,0.7017987966537476
1552025513.4209065,48,0.7057212591171265
1552027223.8553271,49,0.7068551778793335
1552028935.3572922,50,0.7045016288757324
1552030643.557386,51,0.7034038305282593
1552032354.6287134,52,0.7081164121627808
1552034062.5374992,53,0.7043849229812622
1552035772.129707,54,0.7067357301712036
1552037480.5581744,55,0.7078362703323364
1552039191.9368055,56,0.7066831588745117
1552040900.847392,57,0.7076590061187744
1552042608.0973673,58,0.7066890001296997
1552044317.336346,59,0.7079106569290161
1552046026.27449,60,0.7081950902938843
1552047736.12855,61,0.7080832719802856
1552049444.6527245,62,0.7086021900177002
1552051156.0099723,63,0.7099536657333374
1552052866.8405545,64,0.7077863216400146
1552054578.5154793,65,0.7107177972793579
1552056287.7660632,66,0.7080557346343994
1552057996.1352,67,0.7105965614318848
1552059703.3554084,68,0.7091610431671143
1552061410.9135973,69,0.7091705799102783
1552063122.2370484,70,0.7103935480117798
1552064830.6660514,71,0.7089996337890625
1552066541.782242,72,0.7102475166320801
1552068254.9793227,73,0.7085603475570679
1552069965.8708408,74,0.709608793258667
1552071678.1917024,75,0.7086672782897949
1552073388.2677727,76,0.7094690799713135
1552075098.6823559,77,0.7112851142883301
1552076812.3469815,78,0.7130827903747559
1552078524.3501022,79,0.7113586664199829
