Wall time,Step,Value
1551943769.0489624,0,0.09127402305603027
1551944244.8516612,5,0.013993382453918457
1551944716.0011733,10,0.017749905586242676
1551945184.2471583,15,0.03132033348083496
1551945662.1015294,20,0.04862356185913086
1551946134.8904657,25,0.062433481216430664
1551946616.37624,30,0.06986737251281738
1551947092.9170306,35,0.07562065124511719
1551947576.2332432,40,0.08149909973144531
1551948055.7211857,45,0.0848311185836792
1551948536.1240118,50,0.08709263801574707
1551949008.4099424,55,0.09010398387908936
1551949487.6215808,60,0.0926131010055542
1551949964.858236,65,0.09430086612701416
1551950439.8430204,70,0.09576022624969482
1551950919.244326,75,0.09734272956848145
1551951397.0212522,80,0.09720265865325928
1551951872.1475024,85,0.09428119659423828
1551952353.484325,90,0.0904303789138794
1551952834.0276275,95,0.08930444717407227
1551953317.090696,100,0.08574676513671875
1551953791.6536887,105,0.08376455307006836
1551954268.8950293,110,0.08180820941925049
1551954746.5858636,115,0.08036994934082031
1551955216.8217661,120,0.08024072647094727
1551955699.124261,125,0.07928013801574707
1551956179.4217172,130,0.07973122596740723
1551956653.2174742,135,0.07907438278198242
1551957133.9447203,140,0.07900607585906982
1551957622.7791188,145,0.07954895496368408
1551958103.803937,150,0.07909274101257324
1551958587.627258,155,0.07935690879821777
1551959070.116618,160,0.07946491241455078
1551959547.0264015,165,0.08162200450897217
1551960017.3519258,170,0.08009123802185059
1551960487.4562225,175,0.07982325553894043
1551960957.0275073,180,0.0813974142074585
1551961437.9096556,185,0.08104085922241211
1551961914.0964005,190,0.080727219581604
1551962387.068406,195,0.08250534534454346
1551962861.5495603,200,0.08196365833282471
1551963336.025695,205,0.08235955238342285
1551963811.898372,210,0.0831674337387085
1551964281.0040026,215,0.08254766464233398
1551964758.9514954,220,0.08342218399047852
1551965235.8126762,225,0.08318233489990234
1551965708.4218032,230,0.08478426933288574
1551966189.0312889,235,0.08536028861999512
1551966668.5789294,240,0.08623778820037842
1551967149.428761,245,0.08587408065795898
1551967632.2721095,250,0.08566606044769287
1551968110.934474,255,0.086128830909729
1551968586.0418217,260,0.08655214309692383
1551969057.3652704,265,0.08672571182250977
1551969542.5063663,270,0.08772861957550049
1551970028.0996819,275,0.08752715587615967
1551970510.3698587,280,0.08788490295410156
1551970987.5539637,285,0.08816242218017578
1551971457.3939614,290,0.08923733234405518
1551971931.7677965,295,0.08924257755279541
1551972407.801686,300,0.08897757530212402
1551972889.9174204,305,0.09039306640625
1551973363.8107085,310,0.09096348285675049
1551973841.461792,315,0.09122693538665771
1551974325.325878,320,0.08967101573944092
1551974804.5187755,325,0.09015631675720215
1551975286.1840045,330,0.09070408344268799
1551975768.6357205,335,0.09141623973846436
1551976251.1702123,340,0.09224820137023926
1551976729.1060796,345,0.09222018718719482
1551977210.3085039,350,0.09220147132873535
1551977688.4921393,355,0.09258317947387695
1551978167.8486686,360,0.09335148334503174
1551978639.2215576,365,0.09448206424713135
1551979110.5747387,370,0.09367024898529053
1551979581.21387,375,0.09477889537811279
1551980060.0857317,380,0.0942298173904419
1551980535.6933694,385,0.09433543682098389
1551981020.0828478,390,0.09491431713104248
1551981495.1563323,395,0.09614777565002441
1551981975.5964334,400,0.09643995761871338
1551982458.2521536,405,0.09618496894836426
1551982936.676378,410,0.09602904319763184
1551983409.627187,415,0.09719550609588623
1551983885.759292,420,0.09655582904815674
1551984367.1009772,425,0.09797894954681396
1551984850.4298806,430,0.09982633590698242
1551985334.552663,435,0.09788298606872559
1551985811.4927325,440,0.09815645217895508
1551986283.4282734,445,0.09909892082214355
1551986763.0319858,450,0.09885835647583008
1551987248.087531,455,0.0998692512512207
1551987725.443434,460,0.09988582134246826
1551988207.3803322,465,0.09925353527069092
1551988679.1007407,470,0.0999075174331665
1551989156.9105608,475,0.10091638565063477
1551989637.2640786,480,0.10071563720703125
1551990120.6135962,485,0.1003035306930542
1551990597.5735846,490,0.10230469703674316
1551991083.5920038,495,0.10263931751251221
1551991569.4701283,500,0.1030646562576294
1551992051.593601,505,0.1027839183807373
1551992529.1853192,510,0.10270702838897705
1551993015.4593825,515,0.10346674919128418
1551993492.0237155,520,0.10470807552337646
1551993974.138237,525,0.10390257835388184
1551994452.572122,530,0.10364139080047607
1551994932.0262423,535,0.10421621799468994
1551995408.0795822,540,0.10499715805053711
1551995889.2866092,545,0.10458981990814209
1551996368.8959439,550,0.10550904273986816
1551996847.200589,555,0.10505247116088867
1551997329.7374523,560,0.10607612133026123
1551997808.6654873,565,0.10603642463684082
1551998277.9102757,570,0.10578286647796631
1551998767.0950913,575,0.10738325119018555
1551999250.483331,580,0.10683929920196533
1551999726.237995,585,0.10688495635986328
1552000207.4099958,590,0.10813522338867188
1552000687.9193273,595,0.10685431957244873
1552001166.0324023,600,0.10738480091094971
1552001645.3273728,605,0.10720658302307129
1552002117.1311598,610,0.10704922676086426
1552002598.4266982,615,0.10946166515350342
1552003080.2951128,620,0.10859692096710205
1552003565.7650228,625,0.10868978500366211
1552004043.872586,630,0.10860514640808105
1552004521.6370425,635,0.10980808734893799
1552005005.265381,640,0.10938370227813721
1552005488.589546,645,0.11010587215423584
1552005979.9245234,650,0.1108095645904541
1552006459.7207687,655,0.1097402572631836
1552006940.5318687,660,0.11014175415039062
1552007420.2239377,665,0.11181318759918213
1552007907.5452688,670,0.11050868034362793
1552008383.525645,675,0.11204326152801514
1552008864.1556342,680,0.11163413524627686
1552009339.7029111,685,0.11188352108001709
1552009820.2032049,690,0.11145675182342529
1552010300.285879,695,0.11129295825958252
1552010783.0599449,700,0.11195123195648193
1552011270.889415,705,0.11262774467468262
1552011752.377192,710,0.11201822757720947
1552012234.3982747,715,0.1121300458908081
1552012708.6395547,720,0.11427867412567139
1552013186.5839293,725,0.1123664379119873
1552013663.7567396,730,0.11348617076873779
1552014141.2665825,735,0.11453497409820557
1552014624.238015,740,0.11463093757629395
1552015101.4155457,745,0.11361920833587646
1552015581.7319877,750,0.11448037624359131
1552016065.9635625,755,0.11466634273529053
1552016543.8600917,760,0.11434125900268555
1552017024.4157875,765,0.1140674352645874
1552017507.1358845,770,0.11371982097625732
1552017982.3126173,775,0.11409389972686768
1552018467.011882,780,0.11515462398529053
1552018944.3407056,785,0.1150888204574585
1552019427.2449338,790,0.11486291885375977
1552019905.181082,795,0.11484682559967041
1552020391.0368288,800,0.11508214473724365
1552020880.9087055,805,0.1156008243560791
1552021359.041141,810,0.11565721035003662
1552021845.6367798,815,0.11600303649902344
1552022324.9766128,820,0.1146622896194458
1552022803.7378082,825,0.11552095413208008
1552023286.3218114,830,0.11628234386444092
1552023772.7468817,835,0.11555957794189453
1552024247.5742376,840,0.11561667919158936
1552024723.2699842,845,0.11622238159179688
1552025199.4974787,850,0.1172184944152832
1552025680.2617493,855,0.1165534257888794
1552026161.4560587,860,0.11661577224731445
1552026639.9883342,865,0.11688196659088135
1552027114.937542,870,0.11621701717376709
1552027595.7063398,875,0.1166219711303711
1552028070.5005517,880,0.11673665046691895
1552028542.863846,885,0.11638045310974121
1552029020.8598657,890,0.11614584922790527
1552029495.0642438,895,0.1174917221069336
1552029973.6208577,900,0.11766684055328369
1552030449.1426926,905,0.11767685413360596
1552030920.496039,910,0.11706233024597168
1552031399.9063065,915,0.11716020107269287
1552031879.9012082,920,0.11823785305023193
1552032356.5083032,925,0.11767232418060303
1552032836.0539734,930,0.11870419979095459
1552033314.8964193,935,0.11882960796356201
1552033787.1896422,940,0.1176062822341919
1552034259.3236916,945,0.11822056770324707
1552034734.974375,950,0.11879563331604004
1552035218.4195113,955,0.11980962753295898
1552035699.5179281,960,0.1184011697769165
1552036177.3646004,965,0.11889183521270752
1552036658.7416077,970,0.11922323703765869
1552037141.888008,975,0.11845088005065918
1552037622.6001177,980,0.11960864067077637
1552038105.987608,985,0.11969149112701416
1552038591.3436358,990,0.11868774890899658
1552039072.6442082,995,0.11928534507751465
1552039550.2375627,1000,0.11945772171020508
1552040025.6824648,1005,0.12027454376220703
1552040509.478911,1010,0.12058472633361816
1552040987.6603782,1015,0.11945927143096924
1552041464.1787212,1020,0.12026059627532959
1552041940.5651448,1025,0.12111473083496094
1552042419.6613424,1030,0.1203927993774414
1552042896.3788815,1035,0.12000799179077148
1552043373.31328,1040,0.12004482746124268
1552043855.4009137,1045,0.12048232555389404
1552044336.8140447,1050,0.12063515186309814
1552044809.496888,1055,0.12008357048034668
1552045293.4362135,1060,0.11985886096954346
1552045776.2656512,1065,0.12108826637268066
1552046252.8779097,1070,0.12082493305206299
1552046733.887628,1075,0.12115597724914551
1552047211.9595158,1080,0.11990416049957275
1552047692.6250703,1085,0.12135708332061768
1552048170.1010284,1090,0.12092018127441406
1552048653.9522064,1095,0.11984729766845703
1552049141.901256,1100,0.12024867534637451
1552049625.4150681,1105,0.11992645263671875
1552050109.8659499,1110,0.12106263637542725
1552050585.8974025,1115,0.120719313621521
1552051065.9638221,1120,0.12018513679504395
1552051552.1043613,1125,0.12111806869506836
1552052029.7307756,1130,0.12035703659057617
1552052504.9040647,1135,0.12104356288909912
1552052982.8798447,1140,0.12102687358856201
1552053455.788559,1145,0.12073767185211182
1552053939.7921216,1150,0.12090146541595459
1552054416.6558146,1155,0.12143194675445557
1552054897.995029,1160,0.12091553211212158
1552055368.235649,1165,0.1211550235748291
1552055840.8960233,1170,0.1223442554473877
1552056321.8964796,1175,0.12118756771087646
1552056802.9490204,1180,0.1221628189086914
1552057285.1435,1185,0.12218916416168213
1552057761.2256143,1190,0.12170004844665527
1552058235.820337,1195,0.12298429012298584
1552058710.1186182,1200,0.12173008918762207
1552059182.8417685,1205,0.12165462970733643
1552059666.032543,1210,0.12172222137451172
1552060142.6886313,1215,0.122597336769104
1552060624.1879187,1220,0.12177693843841553
1552061103.3683271,1225,0.12199246883392334
1552061585.963355,1230,0.12159514427185059
1552062070.4226558,1235,0.12217819690704346
