Wall time,Step,Value
1552688961.8919156,10,0.9264243841171265
1552689872.250469,20,0.8970446586608887
1552690780.7951066,30,0.879581093788147
1552691231.5537124,35,0.8737225532531738
1552692130.5562627,45,0.8577092885971069
1552693028.0443451,55,0.8490417003631592
1552693478.1519313,60,0.8433464169502258
1552693925.7361262,65,0.8400375247001648
1552694377.6718504,70,0.8380511403083801
1552694825.5385132,75,0.8345133662223816
1552695276.8790932,80,0.8325076103210449
1552695726.7283337,85,0.8321423530578613
1552696176.8003817,90,0.8248359560966492
1552696624.56864,95,0.8268687725067139
1552697075.2395515,100,0.8205208778381348
1552697522.9837859,105,0.8193122744560242
1552697968.1626318,110,0.8172314167022705
1552698411.4792845,115,0.8168838024139404
1552699304.3502526,125,0.8097642064094543
1552699748.6237776,130,0.810207188129425
1552700649.3484511,140,0.8073337078094482
1552702002.669078,155,0.8055090308189392
1552702454.1364968,160,0.802378237247467
1552702905.5000973,165,0.7988498210906982
1552703350.7953503,170,0.8009945154190063
1552703797.0550306,175,0.7980021834373474
1552704690.5586975,185,0.7953828573226929
1552706030.903576,200,0.7907238006591797
1552706478.3561904,205,0.7911447286605835
1552707373.853657,215,0.7876874804496765
1552707817.8526819,220,0.7876253724098206
1552708260.786513,225,0.7867590188980103
1552708697.7796621,230,0.7853953838348389
1552709137.1077223,235,0.7853872179985046
1552709574.459489,240,0.7846196889877319
1552710453.1931605,250,0.7827180027961731
1552710891.7091746,255,0.7812711596488953
1552712213.6709747,270,0.7779179215431213
1552712651.8831205,275,0.7764201164245605
1552713092.3539982,280,0.7844098806381226
1552713531.2988193,285,0.7749515175819397
1552713968.9771695,290,0.7792215943336487
1552715284.5087798,305,0.7787325978279114
1552715724.0263553,310,0.7749196887016296
1552716162.4276574,315,0.771779477596283
1552716603.2593834,320,0.7720099091529846
1552717039.6733155,325,0.7709312438964844
1552717480.346937,330,0.7704455852508545
1552717931.2974641,335,0.768642008304596
1552718377.4838226,340,0.7691442370414734
1552718822.5101914,345,0.7687970995903015
1552719269.5803347,350,0.7693375945091248
1552720155.3959785,360,0.7666111588478088
1552720597.0091496,365,0.766096830368042
1552721042.274963,370,0.7642149329185486
1552721484.2704525,375,0.7638124227523804
1552722362.1596637,385,0.7643450498580933
1552722800.6117847,390,0.7636781334877014
1552723241.2807915,395,0.7615917921066284
1552723681.7103333,400,0.7601500153541565
1552724562.963978,410,0.7589716911315918
1552725006.419988,415,0.7615843415260315
1552725885.3924067,425,0.7583804130554199
1552726325.2622814,430,0.7584861516952515
1552726767.47121,435,0.758058488368988
