Wall time,Step,Value
1551943671.3906581,0,8.59052848815918
1551944006.7544878,5,5.480062484741211
1551944343.1020412,10,4.290792942047119
1551944680.368493,15,3.9116992950439453
1551945017.3079321,20,3.692117214202881
1551945354.5935404,25,3.374481201171875
1551945691.43732,30,3.2162954807281494
1551946029.031423,35,3.0668582916259766
1551946366.3209884,40,2.9695966243743896
1551946703.0410743,45,3.0258471965789795
1551947040.363106,50,2.8514585494995117
1551947378.1485212,55,2.7656660079956055
1551947715.7768517,60,2.7158384323120117
1551948053.4411016,65,2.664915084838867
1551948390.9968216,70,2.5720531940460205
1551948728.684959,75,2.510110378265381
1551949065.4058907,80,2.47526216506958
1551949402.7127721,85,2.4216043949127197
1551949739.9640098,90,2.3956458568573
1551950077.1866822,95,2.3627071380615234
1551950414.834488,100,2.3345797061920166
1551950753.4512267,105,2.311821222305298
1551951090.575336,110,2.273414134979248
1551951427.4637074,115,2.286353349685669
1551951765.2786026,120,2.2269086837768555
1551952102.7796988,125,2.2547967433929443
1551952439.6703007,130,2.184514284133911
1551952776.1004117,135,2.19342303276062
1551953114.9025335,140,2.1414988040924072
1551953452.4697406,145,2.1529669761657715
1551953789.777452,150,2.242246627807617
1551954126.1909933,155,2.1177968978881836
1551954464.4434035,160,2.104318380355835
1551954802.047675,165,2.0833427906036377
1551955140.315928,170,2.078674077987671
1551955477.9245157,175,2.0613343715667725
1551955815.4310176,180,2.043100357055664
1551956152.6711707,185,2.029668092727661
1551956490.0341506,190,2.0235307216644287
1551956827.6626594,195,2.0172438621520996
1551957164.2829783,200,2.010532855987549
1551957501.6902695,205,1.9982448816299438
1551957838.9969504,210,1.9911855459213257
1551958176.2519944,215,1.9862645864486694
1551958514.514309,220,2.024723529815674
1551958852.5743134,225,1.9749280214309692
1551959189.8344579,230,1.9629031419754028
1551959526.9301283,235,1.941333293914795
1551959864.7150214,240,1.9376260042190552
1551960200.973365,245,1.9441531896591187
1551960537.9605947,250,1.9610451459884644
1551960875.6843832,255,1.904809594154358
1551961213.3050427,260,1.9249539375305176
1551961552.0722802,265,1.8988503217697144
1551961889.8636308,270,1.927767276763916
1551962227.1613858,275,1.8932538032531738
1551962563.7043688,280,1.8855218887329102
1551962901.1758487,285,1.8744581937789917
1551963238.3485801,290,1.873439073562622
1551963576.2852151,295,1.8674029111862183
1551963913.453436,300,1.8508739471435547
1551964251.4559114,305,1.8894073963165283
1551964589.0138059,310,1.8443078994750977
1551964926.353438,315,1.8366100788116455
1551965263.4359202,320,1.8381646871566772
1551965600.6717405,325,1.8276739120483398
1551965937.999232,330,1.9448860883712769
1551966275.660085,335,1.8158495426177979
1551966612.524173,340,1.8192403316497803
1551966950.11562,345,1.8336328268051147
1551967287.637829,350,1.8221831321716309
1551967624.4778795,355,1.7976223230361938
1551967961.2636917,360,2.3339264392852783
1551968298.038034,365,1.7892214059829712
1551968635.7001555,370,1.7872035503387451
1551968973.9825575,375,1.7796090841293335
1551969310.5397046,380,1.7868831157684326
1551969646.6710908,385,1.76703941822052
1551969983.5843518,390,1.7740355730056763
1551970320.2152433,395,1.7605880498886108
1551970657.7880235,400,1.7543413639068604
1551970996.268355,405,1.7580891847610474
1551971333.23514,410,1.7506777048110962
1551971670.2114882,415,1.7621104717254639
1551972007.785044,420,1.756657600402832
1551972345.9215322,425,1.74512779712677
1551972683.0139604,430,1.7428908348083496
1551973020.3911881,435,1.741981863975525
1551973358.306824,440,1.73045015335083
1551973696.191877,445,1.727863073348999
1551974034.0956047,450,1.7234665155410767
1551974371.2626376,455,1.7184686660766602
1551974708.4323435,460,1.7200517654418945
1551975045.683652,465,1.7125463485717773
1551975381.9319286,470,1.7033870220184326
1551975720.8136394,475,1.7086334228515625
1551976057.7425191,480,1.7085098028182983
1551976394.9214683,485,1.6966655254364014
1551976731.6178706,490,1.7016204595565796
